ID|Filename|Format|Source Path
534|CDA_2655.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2655.MOV
535|CDA_2656.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2656.MOV
536|CDA_2657.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2657.MOV
537|CDA_2658.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2658.MOV
538|CDA_2659.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2659.MOV
539|CDA_2660.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2660.MOV
540|CDA_2661.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2661.MOV
541|CDA_2662.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2662.MOV
542|CDA_2663.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2663.MOV
543|CDA_2664.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2664.MOV
544|CDA_2665.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2665.MOV
545|CDA_2666.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2666.MOV
546|CDA_2667.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2667.MOV
547|CDA_2668.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2668.MOV
548|CDA_2669.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2669.MOV
549|CDA_2670.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2670.MOV
550|CDA_2671.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2671.MOV
551|CDA_2672.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2672.MOV
552|CDA_2673.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2673.MOV
553|CDA_2676.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2676.MOV
554|CDA_2677.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2677.MOV
555|CDA_2678.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/RETAKES Pan Footage/CDA_2678.MOV
556|CDA_2041.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/CDA_2041.MOV
557|CDA_2045.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/CDA_2045.MOV
558|CDA_2079.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/CDA_2079.MOV
559|DJI_0185.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/DJI_0185.MOV
560|DJI_0187.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/DJI_0187.MOV
561|DJI_0189.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/DJI_0189.MOV
562|CDA_2044.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/CDA_2044.MOV
563|DJI_0179.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DJI_0179.MOV
564|DJI_0180.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DJI_0180.MOV
565|DJI_0181.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DJI_0181.MOV
566|DJI_0182.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DJI_0182.MOV
567|DJI_0183.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DJI_0183.MOV
568|DJI_0184.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DJI_0184.MOV
569|DJI_0186.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DJI_0186.MOV
570|DJI_0188.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DJI_0188.MOV
571|DSC_0173.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/It's a girl!/Compiled Footage/Reveil Explosion/Reveal Explosion Using/DSC_0173.MOV
572|super_wolf_blood_moon - CDAPhoto_CDA_2317.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Super Wolf Blood Moon 2019/raw/2019/2019-01-21/super_wolf_blood_moon - CDAPhoto_CDA_2317.MOV
573|super_wolf_blood_moon - CDAPhoto_CDA_2370.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Super Wolf Blood Moon 2019/raw/2019/2019-01-21/super_wolf_blood_moon - CDAPhoto_CDA_2370.MOV
574|CDA_1767.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_1767.MOV
575|CDA_1768.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_1768.MOV
576|CDA_1769.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_1769.MOV
577|CDA_1770.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_1770.MOV
578|CDA_1771.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_1771.MOV
579|CDA_2622.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_2622.MOV
580|CDA_2738.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_2738.MOV
581|CDA_2739.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_2739.MOV
582|CDA_2740.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_2740.MOV
583|CDA_2741.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_2741.MOV
584|CDA_2744.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_2744.MOV
585|CDA_2795.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_2795.MOV
586|CDA_2796.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/1 - January/CDA_2796.MOV
587|CDA_2900.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_2900.MOV
588|CDA_2901.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_2901.MOV
589|CDA_2950.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_2950.MOV
590|CDA_2964.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_2964.MOV
591|CDA_2982.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_2982.MOV
592|CDA_2996.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_2996.MOV
593|CDA_3009.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_3009.MOV
594|CDA_3010.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_3010.MOV
595|CDA_3036.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Saturday, February 16, 2019/CDA_3036.MOV
596|CDA_3247.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3247.MOV
597|CDA_3248.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3248.MOV
598|CDA_3249.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3249.MOV
599|CDA_3250.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3250.MOV
600|CDA_3251.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3251.MOV
601|CDA_3252.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3252.MOV
602|CDA_3253.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3253.MOV
603|CDA_3272.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3272.MOV
604|CDA_3273.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/2 - February/Imported on Sunday, February 17, 2019/CDA_3273.MOV
605|Z7V_1295.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Early April 2019/2019/2019-04-06/Z7V_1295.MOV
606|Z7V_1300.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1300.MOV
607|Z7V_1329.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1329.MOV
608|Z7V_1328.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1328.MOV
609|Z7V_1327.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1327.MOV
610|Z7V_1326.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1326.MOV
611|Z7V_1325.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1325.MOV
612|Z7V_1324.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1324.MOV
613|Z7V_1323.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1323.MOV
614|Z7V_1322.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/Timeline/4 - April/Kayson Swinging Backyard/Z7V_1322.MOV
615|DJI_0257.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0257.MOV
616|DJI_0258.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0258.MOV
617|DJI_0259.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0259.MOV
618|DJI_0260.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0260.MOV
619|DJI_0261.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0261.MOV
620|DJI_0262.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0262.MOV
621|DJI_0264.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0264.MOV
622|DJI_0265.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0265.MOV
623|DJI_0267.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0267.MOV
624|DJI_0268.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0268.MOV
625|DJI_0269.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0269.MOV
626|DJI_0270.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0270.MOV
627|DJI_0271.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0271.MOV
628|DJI_0272.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0272.MOV
629|DJI_0273.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0273.MOV
630|DJI_0274.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0274.MOV
631|DJI_0275.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0275.MOV
632|DJI_0276.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0276.MOV
633|DJI_0277.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0277.MOV
634|DJI_0278.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0278.MOV
635|DJI_0279.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0279.MOV
636|DJI_0280.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0280.MOV
637|DJI_0281.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0281.MOV
638|DJI_0282.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0282.MOV
639|DJI_0283.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0283.MOV
640|DJI_0284.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0284.MOV
641|DJI_0285.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0285.MOV
642|DJI_0286.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0286.MOV
643|DJI_0287.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0287.MOV
644|DJI_0288.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0288.MOV
645|DJI_0289.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0289.MOV
646|DJI_0290.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0290.MOV
647|DJI_0291.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0291.MOV
648|DJI_0292.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0292.MOV
649|DJI_0293.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0293.MOV
650|DJI_0294.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0294.MOV
651|DJI_0295.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0295.MOV
652|DJI_0296.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0296.MOV
653|DJI_0297.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0297.MOV
654|DJI_0298.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0298.MOV
655|DJI_0299.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0299.MOV
656|DJI_0300.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0300.MOV
657|DJI_0301.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0301.MOV
658|DJI_0302.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0302.MOV
659|DJI_0303.MOV|MOV|/volume1/David/CDAPhotographyLLC/CDA Photography/Photo Backups/2019/Photography/DJI Osmo Pocket/February-March Backup/3.13.19/100MEDIA/DJI_0303.MOV
